capteur_1,capteur_2,classe
3166.0,3556.0,2
3196.0,3558.0,2
3168.0,3554.0,2
3168.0,3543.0,2
3170.0,3548.0,2
3169.0,3540.0,2
3154.0,3538.0,2
3167.0,3549.0,2
3145.0,3544.0,2
3125.0,3537.0,2
3110.0,3532.0,2
3105.0,3541.0,2
3094.0,3534.0,2
3048.0,3529.0,2
3053.0,3531.0,2
3034.0,3533.0,2
3011.0,3535.0,2
2999.0,3540.0,2
2995.0,3525.0,2
2990.0,3533.0,2
2988.0,3538.0,2
3037.0,3536.0,2
3033.0,3535.0,2
3048.0,3553.0,2
3048.0,3546.0,2
3064.0,3538.0,2
3056.0,3542.0,2
3069.0,3533.0,2
3055.0,3543.0,2
3073.0,3537.0,2
3085.0,3540.0,2
3069.0,3540.0,2
3087.0,3540.0,2
3100.0,3547.0,2
3105.0,3545.0,2
3105.0,3555.0,2
3134.0,3554.0,2
3134.0,3555.0,2
3147.0,3553.0,2
3153.0,3561.0,2
3163.0,3558.0,2
3193.0,3571.0,2
3167.0,3560.0,2
3179.0,3554.0,2
3171.0,3557.0,2
3162.0,3540.0,2
3152.0,3559.0,2
3153.0,3562.0,2
3139.0,3557.0,2
3122.0,3555.0,2
3119.0,3558.0,2
3103.0,3560.0,2
3079.0,3554.0,2
3061.0,3558.0,2
3058.0,3547.0,2
3055.0,3549.0,2
3059.0,3556.0,2
3068.0,3552.0,2
3095.0,3551.0,2
3108.0,3557.0,2
3094.0,3553.0,2
3109.0,3552.0,2
3132.0,3569.0,2
3150.0,3551.0,2
3168.0,3563.0,2
3177.0,3556.0,2
3191.0,3563.0,2
3214.0,3555.0,2
3221.0,3563.0,2
3227.0,3558.0,2
3237.0,3569.0,2
3253.0,3566.0,2
3267.0,3570.0,2
3273.0,3570.0,2
3277.0,3574.0,2
3282.0,3565.0,2
3280.0,3575.0,2
3275.0,3572.0,2
3274.0,3571.0,2
3285.0,3575.0,2
3279.0,3585.0,2
3282.0,3574.0,2
3304.0,3568.0,2
3294.0,3580.0,2
3304.0,3577.0,2
3298.0,3577.0,2
3293.0,3583.0,2
3304.0,3587.0,2
3312.0,3574.0,2
3308.0,3571.0,2
3307.0,3583.0,2
3306.0,3578.0,2
3305.0,3574.0,2
3302.0,3569.0,2
3315.0,3576.0,2
3308.0,3582.0,2
3333.0,3576.0,2
3326.0,3571.0,2
3326.0,3581.0,2
3319.0,3585.0,2
3329.0,3585.0,2
3314.0,3572.0,2
3307.0,3580.0,2
3293.0,3564.0,2
3279.0,3584.0,2
3281.0,3575.0,2
3283.0,3577.0,2
3279.0,3576.0,2
3271.0,3576.0,2
3272.0,3580.0,2
3276.0,3566.0,2
3269.0,3573.0,2
3291.0,3586.0,2
3265.0,3577.0,2
3298.0,3573.0,2
3266.0,3579.0,2
3234.0,3577.0,2
3259.0,3576.0,2
3255.0,3575.0,2
3236.0,3564.0,2
3195.0,3566.0,2
3205.0,3574.0,2
3200.0,3569.0,2
3176.0,3570.0,2
3150.0,3563.0,2
3121.0,3565.0,2
3122.0,3569.0,2
3102.0,3560.0,2
3065.0,3539.0,2
3068.0,3559.0,2
3078.0,3580.0,2
3007.0,3560.0,2
2996.0,3545.0,2
2957.0,3530.0,2
2917.0,3566.0,2
2877.0,3542.0,2
2876.0,3539.0,2
2877.0,3531.0,2
2844.0,3541.0,2
2835.0,3539.0,2
2811.0,3542.0,2
2786.0,3532.0,2
2765.0,3532.0,2
2759.0,3532.0,2
2758.0,3535.0,2
2766.0,3532.0,2
2763.0,3535.0,2
2757.0,3541.0,2
2749.0,3531.0,2
2752.0,3535.0,2
2760.0,3532.0,2
2756.0,3528.0,2
2781.0,3543.0,2
2768.0,3534.0,2
2789.0,3538.0,2
2752.0,3529.0,2
2754.0,3538.0,2
2764.0,3535.0,2
2743.0,3529.0,2
2730.0,3537.0,2
2727.0,3536.0,2
2740.0,3537.0,2
2723.0,3537.0,2
2726.0,3541.0,2
2721.0,3532.0,2
2707.0,3529.0,2
2702.0,3524.0,2
2691.0,3528.0,2
2689.0,3525.0,2
2664.0,3532.0,2
2634.0,3527.0,2
2608.0,3528.0,2
2595.0,3526.0,2
2614.0,3527.0,2
2618.0,3523.0,2
2628.0,3526.0,2
2616.0,3526.0,2
2631.0,3520.0,2
2629.0,3515.0,2
2648.0,3520.0,2
2665.0,3528.0,2
2663.0,3520.0,2
2684.0,3526.0,2
2677.0,3529.0,2
2700.0,3522.0,2
2701.0,3526.0,2
2701.0,3529.0,2
2719.0,3531.0,2
2718.0,3527.0,2
2716.0,3536.0,2
2713.0,3530.0,2
2739.0,3541.0,2
2770.0,3534.0,2
2762.0,3531.0,2
2781.0,3538.0,2
2763.0,3540.0,2
2746.0,3532.0,2
2740.0,3536.0,2
2739.0,3536.0,2
2741.0,3527.0,2
2740.0,3534.0,2
2725.0,3535.0,2
2709.0,3539.0,2
2723.0,3530.0,2
2743.0,3525.0,2
2715.0,3519.0,2
2723.0,3525.0,2
2722.0,3527.0,2
2721.0,3524.0,2
2707.0,3516.0,2
2707.0,3520.0,2
2689.0,3529.0,2
2679.0,3516.0,2
2668.0,3526.0,2
2666.0,3523.0,2
2667.0,3524.0,2
2683.0,3528.0,2
2688.0,3495.0,2
2727.0,3523.0,2
2755.0,3529.0,2
2738.0,3520.0,2
2768.0,3546.0,2
2740.0,3509.0,2
2708.0,3510.0,2
2718.0,3525.0,2
2759.0,3530.0,2
2715.0,3518.0,2
2724.0,3519.0,2
2716.0,3524.0,2
2723.0,3513.0,2
2706.0,3517.0,2
2713.0,3522.0,2
2701.0,3529.0,2
2669.0,3522.0,2
2676.0,3530.0,2
2707.0,3516.0,2
2720.0,3526.0,2
2721.0,3523.0,2
2723.0,3524.0,2
2724.0,3523.0,2
2723.0,3526.0,2
2724.0,3525.0,2
2733.0,3519.0,2
2738.0,3524.0,2
2749.0,3524.0,2
2763.0,3530.0,2
2772.0,3530.0,2
2787.0,3534.0,2
2800.0,3540.0,2
2829.0,3536.0,2
2832.0,3543.0,2
2844.0,3548.0,2
2866.0,3543.0,2
2883.0,3532.0,2
2887.0,3538.0,2
2891.0,3552.0,2
2897.0,3550.0,2
2906.0,3552.0,2
2910.0,3545.0,2
2915.0,3552.0,2
2906.0,3543.0,2
2914.0,3550.0,2
2930.0,3562.0,2
2911.0,3549.0,2
2908.0,3555.0,2
2906.0,3551.0,2
2903.0,3552.0,2
2923.0,3555.0,2
2906.0,3523.0,2
2930.0,3547.0,2
2930.0,3545.0,2
2926.0,3544.0,2
2930.0,3549.0,2
2933.0,3548.0,2
2936.0,3554.0,2
2940.0,3548.0,2
2927.0,3549.0,2
2935.0,3545.0,2
2935.0,3557.0,2
2928.0,3548.0,2
2919.0,3549.0,2
2909.0,3546.0,2
2891.0,3540.0,2
2859.0,3540.0,2
2874.0,3529.0,2
2837.0,3537.0,2
2831.0,3526.0,2
2836.0,3530.0,2
2846.0,3524.0,2
2826.0,3530.0,2
2826.0,3520.0,2
2843.0,3520.0,2
2854.0,3499.0,2
2829.0,3498.0,2
2827.0,3497.0,2
2816.0,3508.0,2
2820.0,3484.0,2
2822.0,3495.0,2
2839.0,3511.0,2
2837.0,3508.0,2
2863.0,3505.0,2
2856.0,3505.0,2
2842.0,3499.0,2
2865.0,3502.0,2
2862.0,3483.0,2
2855.0,3481.0,2
2875.0,3498.0,2
2874.0,3495.0,2
2907.0,3518.0,2
2907.0,3512.0,2
2862.0,3505.0,2
2894.0,3506.0,2
2933.0,3556.0,2
2896.0,3521.0,2
2893.0,3537.0,2
2919.0,3554.0,2
2931.0,3512.0,2
2933.0,3521.0,2
2935.0,3525.0,2
2952.0,3520.0,2
2965.0,3513.0,2
2972.0,3513.0,2
2964.0,3513.0,2
2983.0,3501.0,2
3003.0,3516.0,2
2995.0,3510.0,2
2988.0,3510.0,2
2993.0,3507.0,2
3003.0,3505.0,2
3042.0,3502.0,2
2998.0,3522.0,2
2997.0,3513.0,2
3027.0,3510.0,2
3033.0,3519.0,2
3028.0,3522.0,2
3027.0,3529.0,2
3046.0,3524.0,2
3051.0,3528.0,2
3063.0,3529.0,2
3051.0,3518.0,2
3044.0,3519.0,2
3016.0,3530.0,2
3055.0,3537.0,2
3060.0,3532.0,2
3063.0,3538.0,2
3066.0,3519.0,2
3070.0,3528.0,2
3071.0,3549.0,2
3094.0,3540.0,2
3111.0,3529.0,2
3111.0,3532.0,2
3130.0,3532.0,2
3136.0,3535.0,2
3154.0,3547.0,2
3144.0,3540.0,2
3145.0,3543.0,2
3131.0,3552.0,2
3135.0,3527.0,2
3147.0,3543.0,2
3161.0,3550.0,2
3167.0,3542.0,2
3163.0,3556.0,2
3162.0,3541.0,2
3155.0,3539.0,2
3168.0,3557.0,2
3151.0,3516.0,2
3171.0,3517.0,2
3217.0,3528.0,2
3216.0,3518.0,2
3220.0,3512.0,2
3219.0,3498.0,2
3217.0,3487.0,2
3244.0,3482.0,2
3237.0,3475.0,2
3208.0,3473.0,2
3207.0,3476.0,2
3205.0,3468.0,2
3207.0,3458.0,2
3190.0,3458.0,2
3174.0,3494.0,2
3140.0,3511.0,2
3139.0,3529.0,2
3126.0,3531.0,2
3124.0,3539.0,2
3156.0,3544.0,2
3181.0,3553.0,2
3152.0,3547.0,2
3161.0,3556.0,2
3125.0,3553.0,2
3106.0,3541.0,2
3056.0,3518.0,2
3055.0,3512.0,2
3028.0,3502.0,2
2976.0,3508.0,2
2978.0,3504.0,2
2958.0,3504.0,2
2965.0,3509.0,2
2971.0,3493.0,2
2996.0,3524.0,2
3014.0,3524.0,2
3004.0,3519.0,2
3007.0,3517.0,2
2995.0,3524.0,2
3026.0,3537.0,2
3005.0,3540.0,2
3011.0,3537.0,2
3027.0,3530.0,2
3065.0,3536.0,2
3069.0,3531.0,2
3083.0,3535.0,2
3099.0,3540.0,2
3108.0,3541.0,2
3120.0,3539.0,2
3127.0,3548.0,2
3134.0,3537.0,2
3141.0,3539.0,2
3159.0,3552.0,2
3152.0,3551.0,2
3166.0,3550.0,2
3184.0,3552.0,2
3189.0,3546.0,2
3191.0,3560.0,2
3202.0,3549.0,2
3211.0,3568.0,2
3218.0,3564.0,2
3228.0,3569.0,2
3242.0,3570.0,2
3242.0,3561.0,2
3259.0,3561.0,2
3278.0,3569.0,2
3264.0,3569.0,2
3269.0,3555.0,2
3265.0,3562.0,2
3269.0,3554.0,2
3272.0,3542.0,2
3272.0,3547.0,2
3298.0,3536.0,2
3283.0,3541.0,2
3299.0,3543.0,2
3312.0,3536.0,2
3311.0,3532.0,2
3320.0,3532.0,2
3343.0,3504.0,2
3339.0,3524.0,2
3367.0,3512.0,2
3372.0,3518.0,2
3357.0,3518.0,2
3387.0,3515.0,2
3379.0,3527.0,2
3381.0,3521.0,2
3389.0,3522.0,2
3381.0,3514.0,2
3384.0,3508.0,2
3390.0,3512.0,2
3393.0,3503.0,2
3400.0,3500.0,2
3393.0,3506.0,2
3403.0,3507.0,2
3414.0,3505.0,2
3405.0,3513.0,2
3388.0,3506.0,2
3402.0,3498.0,2
3407.0,3501.0,2
3415.0,3489.0,2
3391.0,3493.0,2
3402.0,3488.0,2
3403.0,3476.0,2
3411.0,3485.0,2
3405.0,3475.0,2
3408.0,3488.0,2
3421.0,3494.0,2
3416.0,3481.0,2
3417.0,3484.0,2
3431.0,3482.0,2
3440.0,3505.0,2
3431.0,3482.0,2
3442.0,3497.0,2
3456.0,3476.0,2
3462.0,3476.0,2
3462.0,3486.0,2
3475.0,3485.0,2
3473.0,3495.0,2
3476.0,3495.0,2
3483.0,3481.0,2
3465.0,3470.0,2
3487.0,3491.0,2
3493.0,3507.0,2
3476.0,3488.0,2
3493.0,3506.0,2
3483.0,3498.0,2
3451.0,3489.0,2
3496.0,3499.0,2
3517.0,3515.0,2
3494.0,3502.0,2
3503.0,3497.0,2
3505.0,3493.0,2
3498.0,3486.0,2
3503.0,3494.0,2
3503.0,3499.0,2
3494.0,3492.0,2
3505.0,3487.0,2
3504.0,3492.0,2
3513.0,3482.0,2
3519.0,3488.0,2
3517.0,3483.0,2
3522.0,3480.0,2
3525.0,3485.0,2
3519.0,3485.0,2
3523.0,3483.0,2
3523.0,3478.0,2
3526.0,3479.0,2
3525.0,3478.0,2
3529.0,3473.0,2
3524.0,3473.0,2
3524.0,3472.0,2
3521.0,3472.0,2
3527.0,3469.0,2
3548.0,3453.0,2
3559.0,3453.0,2
3560.0,3469.0,2
3573.0,3477.0,2
3569.0,3482.0,2
3563.0,3486.0,2
3580.0,3496.0,2
3585.0,3504.0,2
3587.0,3490.0,2
3584.0,3507.0,2
3608.0,3533.0,2
3600.0,3518.0,2
3595.0,3525.0,2
3593.0,3525.0,2
3590.0,3505.0,2
3577.0,3520.0,2
3588.0,3514.0,2
3583.0,3505.0,2
3578.0,3496.0,2
3583.0,3503.0,2
3569.0,3502.0,2
3565.0,3511.0,2
3568.0,3511.0,2
3568.0,3501.0,2
3572.0,3492.0,2
3569.0,3503.0,2
3565.0,3509.0,2
3565.0,3503.0,2
3555.0,3501.0,2
3565.0,3504.0,2
3571.0,3501.0,2
3570.0,3499.0,2
3559.0,3490.0,2
3563.0,3492.0,2
3558.0,3493.0,2
3558.0,3496.0,2
3562.0,3480.0,2
3567.0,3498.0,2
3566.0,3506.0,2
3567.0,3512.0,2
3572.0,3521.0,2
3572.0,3498.0,2
3583.0,3496.0,2
3571.0,3497.0,2
3584.0,3490.0,2
3567.0,3488.0,2
3558.0,3477.0,2
3544.0,3479.0,2
3559.0,3485.0,2
3533.0,3479.0,2
3542.0,3464.0,2
3536.0,3454.0,2
3541.0,3463.0,2
3544.0,3465.0,2
3547.0,3470.0,2
3548.0,3480.0,2
3553.0,3487.0,2
3539.0,3478.0,2
3522.0,3488.0,2
3551.0,3460.0,2
3546.0,3469.0,2
3540.0,3483.0,2
3530.0,3459.0,2
3533.0,3474.0,2
3552.0,3479.0,2
3532.0,3471.0,2
3542.0,3479.0,2
3533.0,3479.0,2
3550.0,3487.0,2
3548.0,3486.0,2
3554.0,3495.0,2
3549.0,3489.0,2
3552.0,3491.0,2
3554.0,3494.0,2
3555.0,3493.0,2
3553.0,3501.0,2
3551.0,3494.0,2
3529.0,3495.0,2
3527.0,3510.0,2
3524.0,3486.0,2
3508.0,3491.0,2
3495.0,3485.0,2
3493.0,3487.0,2
3501.0,3485.0,2
3499.0,3489.0,2
3498.0,3490.0,2
3480.0,3483.0,2
3486.0,3481.0,2
3472.0,3501.0,2
3456.0,3467.0,2
3444.0,3462.0,2
3444.0,3460.0,2
3419.0,3460.0,2
3407.0,3462.0,2
3387.0,3449.0,2
3385.0,3451.0,2
3389.0,3455.0,2
3378.0,3453.0,2
3399.0,3463.0,2
3392.0,3463.0,2
3397.0,3456.0,2
3394.0,3457.0,2
3392.0,3457.0,2
3380.0,3458.0,2
3389.0,3452.0,2
3380.0,3466.0,2
3376.0,3456.0,2
3355.0,3452.0,2
3353.0,3456.0,2
3353.0,3467.0,2
3361.0,3466.0,2
3355.0,3467.0,2
3355.0,3468.0,2
3341.0,3464.0,2
3354.0,3460.0,2
3367.0,3463.0,2
3353.0,3466.0,2
3366.0,3470.0,2
3349.0,3457.0,2
3349.0,3467.0,2
3340.0,3470.0,2
3311.0,3449.0,2
3295.0,3449.0,2
3279.0,3452.0,2
3287.0,3451.0,2
3266.0,3464.0,2
3246.0,3455.0,2
3244.0,3455.0,2
3249.0,3456.0,2
3253.0,3464.0,2
3262.0,3468.0,2
3255.0,3464.0,2
3296.0,3473.0,2
3295.0,3495.0,2
3286.0,3503.0,2
3279.0,3468.0,2
3250.0,3489.0,2
3224.0,3476.0,2
3184.0,3463.0,2
3184.0,3459.0,2
3212.0,3453.0,2
3216.0,3432.0,2
3215.0,3452.0,2
3213.0,3457.0,2
3113.0,3460.0,2
3115.0,3449.0,2
2997.0,3412.0,2
2939.0,3387.0,2
2909.0,3392.0,2
2911.0,3393.0,2
2803.0,3337.0,2
2738.0,3315.0,2
2779.0,3322.0,2
2804.0,3336.0,2
2792.0,3342.0,2
2806.0,3341.0,2
2833.0,3354.0,2
2844.0,3356.0,2
2871.0,3355.0,2
2888.0,3363.0,2
2908.0,3363.0,2
2894.0,3361.0,2
2902.0,3373.0,2
2921.0,3368.0,2
2944.0,3370.0,2
2933.0,3373.0,2
2947.0,3374.0,2
2942.0,3370.0,2
2948.0,3371.0,2
2971.0,3371.0,2
2980.0,3374.0,2
2971.0,3387.0,2
2991.0,3376.0,2
2989.0,3378.0,2
2968.0,3383.0,2
2959.0,3377.0,2
2932.0,3354.0,2
2907.0,3346.0,2
2899.0,3339.0,2
2882.0,3334.0,2
2824.0,3329.0,2
2836.0,3333.0,2
2842.0,3331.0,2
2869.0,3326.0,2
2839.0,3327.0,2
2864.0,3338.0,2
2853.0,3348.0,2
2855.0,3343.0,2
2860.0,3353.0,2
2855.0,3348.0,2
2835.0,3341.0,2
2843.0,3344.0,2
2827.0,3343.0,2
2845.0,3333.0,2
2858.0,3344.0,2
2852.0,3340.0,2
2871.0,3347.0,2
2887.0,3353.0,2
2879.0,3347.0,2
2900.0,3366.0,2
2893.0,3357.0,2
2903.0,3358.0,2
2921.0,3352.0,2
2962.0,3366.0,2
2953.0,3352.0,2
2970.0,3365.0,2
2999.0,3368.0,2
2980.0,3369.0,2
2989.0,3375.0,2
2988.0,3373.0,2
3018.0,3386.0,2
3028.0,3390.0,2
3030.0,3395.0,2
3045.0,3390.0,2
3050.0,3385.0,2
3043.0,3397.0,2
3044.0,3399.0,2
3054.0,3397.0,2
3061.0,3424.0,2
3069.0,3411.0,2
3066.0,3419.0,2
3075.0,3413.0,2
3062.0,3411.0,2
3056.0,3411.0,2
3052.0,3422.0,2
3051.0,3407.0,2
3060.0,3406.0,2
3055.0,3405.0,2
3078.0,3402.0,2
3055.0,3411.0,2
3055.0,3416.0,2
3059.0,3421.0,2
3063.0,3429.0,2
3057.0,3420.0,2
3043.0,3413.0,2
3023.0,3415.0,2
3078.0,3426.0,2
3031.0,3426.0,2
3021.0,3402.0,2
3038.0,3416.0,2
3050.0,3428.0,2
3069.0,3419.0,2
3063.0,3435.0,2
3040.0,3423.0,2
3022.0,3423.0,2
3018.0,3431.0,2
3014.0,3429.0,2
3039.0,3435.0,2
3053.0,3434.0,2
3045.0,3425.0,2
3049.0,3431.0,2
3032.0,3439.0,2
3007.0,3437.0,2
3015.0,3443.0,2
3007.0,3439.0,2
3003.0,3448.0,2
3030.0,3434.0,2
3026.0,3429.0,2
3004.0,3428.0,2
2994.0,3429.0,2
2984.0,3443.0,2
3010.0,3438.0,2
3007.0,3430.0,2
3014.0,3438.0,2
3023.0,3457.0,2
3072.0,3438.0,2
3197.0,3442.0,2
3250.0,3447.0,2
3278.0,3444.0,2
3288.0,3457.0,2
3243.0,3457.0,2
3204.0,3465.0,2
3196.0,3450.0,2
3178.0,3463.0,2
3112.0,3449.0,2
3109.0,3483.0,2
3058.0,3461.0,2
3062.0,3453.0,2
3061.0,3459.0,2
3075.0,3469.0,2
3082.0,3471.0,2
3094.0,3472.0,2
3099.0,3464.0,2
3119.0,3469.0,2
3111.0,3472.0,2
3109.0,3470.0,2
3131.0,3482.0,2
3145.0,3473.0,2
3129.0,3475.0,2
3147.0,3486.0,2
3143.0,3482.0,2
3130.0,3481.0,2
3138.0,3481.0,2
3115.0,3485.0,2
3103.0,3485.0,2
3103.0,3488.0,2
3105.0,3481.0,2
3091.0,3480.0,2
3102.0,3487.0,2
3114.0,3483.0,2
3121.0,3474.0,2
3123.0,3478.0,2
3121.0,3450.0,2
3142.0,3467.0,2
3127.0,3464.0,2
3086.0,3457.0,2
3094.0,3471.0,2
3105.0,3459.0,2
3063.0,3470.0,2
3035.0,3473.0,2
3013.0,3456.0,2
3022.0,3442.0,2
3023.0,3446.0,2
3017.0,3450.0,2
3020.0,3449.0,2
3013.0,3448.0,2
2988.0,3451.0,2
2958.0,3445.0,2
3003.0,3454.0,2
3019.0,3482.0,2
2997.0,3457.0,2
3035.0,3473.0,2
3035.0,3446.0,2
3053.0,3443.0,2
3056.0,3450.0,2
3064.0,3454.0,2
3081.0,3469.0,2
3059.0,3454.0,2
3062.0,3447.0,2
3045.0,3449.0,2
3079.0,3456.0,2
3108.0,3458.0,2
3107.0,3459.0,2
3103.0,3446.0,2
3105.0,3456.0,2
3124.0,3460.0,2
3115.0,3457.0,2
3141.0,3453.0,2
3140.0,3428.0,2
3165.0,3427.0,2
3182.0,3430.0,2
3178.0,3440.0,2
3190.0,3448.0,2
3206.0,3453.0,2
3212.0,3454.0,2
3231.0,3460.0,2
3243.0,3461.0,2
3260.0,3460.0,2
3244.0,3463.0,2
3249.0,3462.0,2
3262.0,3459.0,2
3278.0,3466.0,2
3268.0,3475.0,2
3274.0,3468.0,2
3297.0,3464.0,2
3315.0,3464.0,2
3317.0,3466.0,2
3329.0,3466.0,2
3327.0,3471.0,2
3326.0,3469.0,2
3316.0,3474.0,2
3314.0,3478.0,2
3336.0,3491.0,2
3318.0,3472.0,2
3332.0,3474.0,2
3320.0,3472.0,2
3321.0,3472.0,2
3325.0,3466.0,2
3328.0,3470.0,2
3340.0,3479.0,2
3337.0,3455.0,2
3325.0,3467.0,2
3330.0,3470.0,2
3314.0,3474.0,2
3329.0,3461.0,2
3335.0,3475.0,2
3331.0,3475.0,2
3320.0,3483.0,2
3321.0,3480.0,2
3329.0,3489.0,2
3326.0,3492.0,2
3305.0,3488.0,2
3292.0,3480.0,2
3302.0,3486.0,2
3293.0,3484.0,2
3287.0,3477.0,2
3299.0,3481.0,2
3299.0,3479.0,2
3276.0,3483.0,2
3276.0,3479.0,2
3273.0,3470.0,2
3271.0,3480.0,2
3301.0,3489.0,2
3299.0,3476.0,2
3295.0,3480.0,2
3293.0,3479.0,2
3284.0,3495.0,2
3283.0,3493.0,2
3270.0,3503.0,2
3297.0,3502.0,2
3320.0,3517.0,2
3311.0,3511.0,2
3323.0,3514.0,2
3317.0,3509.0,2
3314.0,3515.0,2
3319.0,3510.0,2
3333.0,3523.0,2
3326.0,3526.0,2
3354.0,3506.0,2
3345.0,3510.0,2
3346.0,3517.0,2
3355.0,3532.0,2
3333.0,3518.0,2
3354.0,3528.0,2
3378.0,3547.0,2
3373.0,3528.0,2
3397.0,3540.0,2
3372.0,3530.0,2
3346.0,3531.0,2
3358.0,3524.0,2
3373.0,3522.0,2
3390.0,3533.0,2
3399.0,3527.0,2
3416.0,3526.0,2
3409.0,3539.0,2
3411.0,3538.0,2
3416.0,3527.0,2
3427.0,3523.0,2
3417.0,3517.0,2
3417.0,3531.0,2
3430.0,3527.0,2
3429.0,3506.0,2
3425.0,3524.0,2
3430.0,3524.0,2
3426.0,3524.0,2
3428.0,3525.0,2
3427.0,3524.0,2
3441.0,3517.0,2
3454.0,3516.0,2
3459.0,3529.0,2
3480.0,3524.0,2
3479.0,3531.0,2
3477.0,3512.0,2
3477.0,3522.0,2
3485.0,3519.0,2
3499.0,3525.0,2
3499.0,3524.0,2
3500.0,3525.0,2
3499.0,3530.0,2
3509.0,3516.0,2
3510.0,3511.0,2
3488.0,3521.0,2
3525.0,3505.0,2
3527.0,3520.0,2
3527.0,3520.0,2
3519.0,3520.0,2
3534.0,3516.0,2
3539.0,3519.0,2
3543.0,3513.0,2
3531.0,3512.0,2
3544.0,3530.0,2
3553.0,3529.0,2
3549.0,3526.0,2
3531.0,3509.0,2
3547.0,3520.0,2
3564.0,3521.0,2
3554.0,3521.0,2
3560.0,3531.0,2
3574.0,3514.0,2
3577.0,3513.0,2
3593.0,3516.0,2
3587.0,3523.0,2
3585.0,3515.0,2
3593.0,3509.0,2
3587.0,3521.0,2
3612.0,3516.0,2
3605.0,3519.0,2
3611.0,3516.0,2
3599.0,3522.0,2
3627.0,3533.0,2
3612.0,3532.0,2
3638.0,3521.0,2
3624.0,3514.0,2
3628.0,3534.0,2
3620.0,3520.0,2
3609.0,3524.0,2
3620.0,3536.0,2
3633.0,3543.0,2
3635.0,3528.0,2
3634.0,3535.0,2
3633.0,3541.0,2
3626.0,3535.0,2
3617.0,3538.0,2
3626.0,3522.0,2
3621.0,3532.0,2
3642.0,3552.0,2
3633.0,3544.0,2
3616.0,3516.0,2
3638.0,3543.0,2
3647.0,3551.0,2
3628.0,3550.0,2
3613.0,3539.0,2
3635.0,3559.0,2
3604.0,3534.0,2
3637.0,3564.0,2
3622.0,3570.0,2
3630.0,3567.0,2
3616.0,3566.0,2
3613.0,3559.0,2
3614.0,3568.0,2
3618.0,3561.0,2
3626.0,3558.0,2
3628.0,3557.0,2
3638.0,3551.0,2
3639.0,3549.0,2
3640.0,3556.0,2
3653.0,3560.0,2
3649.0,3555.0,2
3655.0,3548.0,2
3658.0,3558.0,2
3656.0,3562.0,2
3654.0,3562.0,2
3646.0,3562.0,2
3659.0,3565.0,2
3659.0,3565.0,2
3658.0,3566.0,2
3652.0,3562.0,2
3659.0,3562.0,2
3650.0,3575.0,2
3652.0,3556.0,2
3652.0,3566.0,2
3656.0,3564.0,2
3664.0,3559.0,2
3653.0,3560.0,2
3654.0,3566.0,2
3647.0,3561.0,2
3664.0,3561.0,2
3641.0,3567.0,2
3634.0,3571.0,2
3648.0,3559.0,2
3614.0,3556.0,2
3633.0,3553.0,2
3636.0,3561.0,2
3633.0,3556.0,2
3649.0,3559.0,2
3621.0,3558.0,2
3623.0,3553.0,2
3616.0,3545.0,2
3600.0,3529.0,2
3602.0,3547.0,2
3609.0,3545.0,2
3595.0,3548.0,2
3599.0,3551.0,2
3603.0,3562.0,2
3604.0,3556.0,2
3609.0,3556.0,2
3625.0,3550.0,2
3616.0,3559.0,2
3629.0,3552.0,2
3636.0,3551.0,2
3626.0,3556.0,2
3622.0,3558.0,2
3623.0,3554.0,2
3628.0,3543.0,2
3637.0,3556.0,2
3615.0,3547.0,2
3615.0,3561.0,2
3596.0,3536.0,2
3585.0,3538.0,2
3587.0,3547.0,2
3586.0,3526.0,2
3585.0,3519.0,2
3577.0,3510.0,2
3578.0,3500.0,2
3558.0,3500.0,2
3568.0,3498.0,2
3546.0,3496.0,2
3555.0,3503.0,2
3578.0,3491.0,2
3558.0,3488.0,2
3573.0,3488.0,2
3555.0,3489.0,2
3521.0,3463.0,2
3523.0,3476.0,2
3526.0,3490.0,2
3502.0,3470.0,2
3457.0,3458.0,2
3488.0,3462.0,2
3535.0,3477.0,2
3498.0,3482.0,2
3498.0,3484.0,2
3498.0,3479.0,2
3485.0,3472.0,2
3482.0,3481.0,2
3466.0,3479.0,2
3468.0,3483.0,2
3464.0,3478.0,2
3447.0,3481.0,2
3464.0,3480.0,2
3440.0,3477.0,2
3437.0,3478.0,2
3441.0,3475.0,2
3423.0,3481.0,2
3420.0,3479.0,2
3418.0,3489.0,2
3436.0,3481.0,2
3418.0,3479.0,2
3413.0,3486.0,2
3416.0,3483.0,2
3432.0,3489.0,2
3424.0,3491.0,2
3418.0,3474.0,2
3416.0,3483.0,2
3413.0,3475.0,2
3414.0,3485.0,2
3415.0,3475.0,2
3407.0,3480.0,2
3414.0,3478.0,2
3406.0,3475.0,2
3406.0,3474.0,2
3416.0,3476.0,2
3419.0,3472.0,2
3407.0,3476.0,2
3383.0,3472.0,2
3391.0,3487.0,2
3387.0,3479.0,2
3414.0,3482.0,2
3410.0,3478.0,2
3412.0,3487.0,2
3421.0,3499.0,2
3404.0,3509.0,2
3397.0,3516.0,2
3383.0,3516.0,2
3373.0,3521.0,2
3369.0,3521.0,2
3355.0,3512.0,2
3326.0,3492.0,2
3338.0,3483.0,2
3328.0,3477.0,2
3330.0,3491.0,2
3327.0,3485.0,2
3306.0,3483.0,2
3312.0,3472.0,2
3287.0,3475.0,2
3284.0,3475.0,2
3277.0,3470.0,2
3237.0,3460.0,2
3221.0,3444.0,2
